"session_id","Session Start","Session Finish","Session Duration (sec)","User","Country","City","Geo point"
8739,2024-05-06 16:49:45.000,2024-05-06 21:38:28.000,17323.000000,user421,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
8740,2024-05-28 06:14:12.000,2024-05-28 13:57:47.000,27815.000000,user419,Turkey,Trabzon,"[40.98,39.72]"
8741,2024-05-25 03:13:15.000,2024-05-25 04:13:54.000,3639.000000,user256,Nigeria,Awka,"[6.2104,7.07]"
8742,2024-03-04 11:52:07.000,2024-03-04 12:43:17.000,3070.000000,user84,Russia,Orël,"[52.97,36.07]"
8743,2024-05-31 18:44:10.000,2024-05-31 23:34:54.000,17444.000000,user227,Indonesia,Denpasar,"[-8.65,115.22]"
8744,2024-05-31 05:24:58.000,2024-05-31 07:34:08.000,7750.000000,user393,Russia,Tver’,"[56.86,35.89]"
8745,2024-05-18 18:00:01.000,2024-05-18 18:32:38.000,1957.000000,user415,Germany,Chemnitz,"[50.83,12.92]"
8746,2024-05-17 11:03:58.000,2024-05-17 13:01:25.000,7047.000000,user298,Russia,Rostov-na-Donu,"[47.2346,39.7127]"
8747,2024-05-28 22:55:07.000,2024-05-29 04:29:42.000,20075.000000,user23,Azerbaijan,Gəncə,"[40.685,46.35]"
8748,2024-03-06 04:39:06.000,2024-03-06 08:37:07.000,14281.000000,user280,Netherlands,The Hague,"[52.08,4.27]"
8749,2024-05-26 22:53:15.000,2024-05-27 02:24:30.000,12675.000000,user19,Brazil,Sorocaba,"[-23.49,-47.47]"
8750,2024-03-03 09:54:18.000,2024-03-03 13:34:05.000,13187.000000,user137,Russia,Vladikavkaz,"[43.0504,44.67]"
8751,2024-06-26 04:52:04.000,2024-06-26 13:18:50.000,30406.000000,user125,Argentina,San Luis,"[-33.3,-66.35]"
8752,2024-05-22 18:10:36.000,2024-05-23 01:16:40.000,25564.000000,user230,Turkey,Şanlıurfa,"[37.17,38.795]"
8753,2024-05-31 08:24:58.000,2024-05-31 09:27:16.000,3738.000000,user136,Argentina,San Juan,"[-31.55,-68.52]"
8754,2024-05-23 19:39:34.000,2024-05-24 00:36:27.000,17813.000000,user98,Turkey,Samsun,"[41.28,36.3437]"
8755,2024-05-09 03:45:46.000,2024-05-09 12:33:19.000,31653.000000,user207,United Kingdom,Southend-on-Sea,"[51.55,0.72]"
8756,2024-03-04 14:54:54.000,2024-03-04 21:36:12.000,24078.000000,user391,Russia,Volgograd,"[48.71,44.5]"
8757,2024-05-10 17:23:03.000,2024-05-10 22:59:40.000,20197.000000,user417,United States,Mission Viejo,"[33.6095,-117.655]"
8759,2024-03-05 18:35:17.000,2024-03-06 02:39:03.000,29026.000000,user34,"Korea, South",Cheongju,"[36.6439,127.5012]"
8760,2024-05-04 20:53:56.000,2024-05-04 21:27:32.000,2016.000000,user304,Germany,Wuppertal,"[51.25,7.17]"
8761,2024-05-08 05:14:36.000,2024-05-08 07:31:05.000,8189.000000,user274,Germany,Dortmund,"[51.53,7.45]"
8762,2024-05-22 08:27:50.000,2024-05-22 08:35:14.000,444.000000,user395,United States,Honolulu,"[21.3294,-157.846]"
8763,2024-05-12 16:47:30.000,2024-05-12 19:37:38.000,10208.000000,user228,United States,Lexington,"[38.0423,-84.4587]"
8764,2024-05-29 15:40:32.000,2024-05-29 15:53:11.000,759.000000,user98,Turkey,Samsun,"[41.28,36.3437]"
8765,2024-05-19 20:30:08.000,2024-05-19 22:32:16.000,7328.000000,user47,Brazil,Teresina,"[-5.095,-42.78]"
8766,2024-05-29 12:14:31.000,2024-05-29 20:27:13.000,29562.000000,user43,Russia,Kaliningrad,"[54.7,20.4973]"
8767,2024-05-23 20:01:38.000,2024-05-24 00:36:07.000,16469.000000,user62,Germany,Saarbrücken,"[49.2504,6.97]"
8768,2024-05-22 02:24:04.000,2024-05-22 06:29:19.000,14715.000000,user81,Brazil,Salvador,"[-12.97,-38.48]"
8769,2024-05-31 18:15:56.000,2024-05-31 19:35:34.000,4778.000000,user44,Russia,Krasnoyarsk,"[56.014,92.866]"
8770,2024-05-20 15:12:41.000,2024-05-20 20:06:21.000,17620.000000,user275,United Arab Emirates,Al ‘Ayn,"[24.2305,55.74]"
8771,2024-05-29 16:20:13.000,2024-05-29 16:32:39.000,746.000000,user320,Brazil,Rio de Janeiro,"[-22.925,-43.225]"
8772,2024-03-05 15:37:47.000,2024-03-05 21:37:15.000,21568.000000,user393,Russia,Tver’,"[56.86,35.89]"
8773,2024-05-20 20:42:16.000,2024-05-21 00:35:00.000,13964.000000,user129,Russia,Nizhniy Novgorod,"[56.333,44.0001]"
8774,2024-05-01 10:33:32.000,2024-05-01 11:05:19.000,1907.000000,user315,"Korea, South",Suwon,"[37.2578,127.0109]"
8775,2024-05-28 15:46:04.000,2024-05-28 21:59:37.000,22413.000000,user314,France,Marseille,"[43.29,5.375]"
8776,2024-05-13 06:13:42.000,2024-05-13 07:53:29.000,5987.000000,user417,United States,Mission Viejo,"[33.6095,-117.655]"
8777,2024-03-05 02:09:30.000,2024-03-05 06:13:19.000,14629.000000,user486,France,Marseille,"[43.29,5.375]"
8778,2024-05-23 07:54:08.000,2024-05-23 08:53:03.000,3535.000000,user458,United States,Lexington,"[38.0423,-84.4587]"
8779,2024-03-01 10:55:34.000,2024-03-01 12:52:25.000,7011.000000,user297,Japan,Kyōto,"[35.03,135.75]"
8781,2024-05-30 21:40:25.000,2024-05-31 01:43:33.000,14588.000000,user380,Italy,Palermo,"[38.125,13.35]"
8782,2024-03-02 13:57:35.000,2024-03-02 17:34:08.000,12993.000000,user345,Brazil,São José dos Pinhais,"[-25.57,-49.18]"
8783,2024-05-26 14:03:23.000,2024-05-26 14:49:40.000,2777.000000,user131,Argentina,Mendoza,"[-32.8833,-68.8166]"
8784,2024-03-05 15:19:26.000,2024-03-05 16:50:39.000,5473.000000,user120,Japan,Tokyo,"[35.685,139.7514]"
8786,2024-03-01 12:08:21.000,2024-03-01 20:32:26.000,30245.000000,user131,Argentina,Mendoza,"[-32.8833,-68.8166]"
8787,2024-03-02 21:11:45.000,2024-03-02 21:26:11.000,866.000000,user136,Argentina,San Juan,"[-31.55,-68.52]"
8788,2024-03-03 19:35:51.000,2024-03-03 22:37:27.000,10896.000000,user419,Turkey,Trabzon,"[40.98,39.72]"
8789,2024-05-12 18:39:02.000,2024-05-13 02:30:17.000,28275.000000,user347,Nigeria,Port Harcourt,"[4.81,7.01]"
8790,2024-06-14 14:55:18.000,2024-06-14 15:20:59.000,1541.000000,user374,Canada,Edmonton,"[53.55,-113.5]"
8791,2024-05-11 03:17:20.000,2024-05-11 03:22:55.000,335.000000,user461,"Korea, South",Seoul,"[37.5663,126.9997]"
8792,2024-06-12 00:24:52.000,2024-06-12 00:36:04.000,672.000000,user240,Japan,Okayama,"[34.672,133.9171]"
8793,2024-05-19 14:33:55.000,2024-05-19 22:31:27.000,28652.000000,user63,Turkey,Diyarbakır,"[37.9204,40.23]"
8794,2024-03-06 07:33:53.000,2024-03-06 09:15:05.000,6072.000000,user362,Ukraine,Mariupol’,"[47.0962,37.5562]"
8795,2024-05-03 02:51:39.000,2024-05-03 02:58:41.000,422.000000,user450,Indonesia,Makassar,"[-5.14,119.432]"
8796,2024-05-31 11:25:27.000,2024-05-31 17:48:47.000,23000.000000,user383,United States,Sacramento,"[38.5667,-121.4683]"
8797,2024-06-21 01:51:33.000,2024-06-21 09:28:50.000,27437.000000,user300,United States,Albany,"[42.6664,-73.7987]"
8798,2024-03-03 19:40:29.000,2024-03-03 19:46:56.000,387.000000,user131,Argentina,Mendoza,"[-32.8833,-68.8166]"
8799,2024-05-12 01:17:27.000,2024-05-12 02:45:37.000,5290.000000,user274,Germany,Dortmund,"[51.53,7.45]"
8800,2024-03-02 09:07:05.000,2024-03-02 13:10:44.000,14619.000000,user320,Brazil,Rio de Janeiro,"[-22.925,-43.225]"
8801,2024-05-07 13:08:27.000,2024-05-07 19:17:10.000,22123.000000,user479,Russia,Orël,"[52.97,36.07]"
8802,2024-05-30 18:51:32.000,2024-05-31 01:32:55.000,24083.000000,user369,Mexico,Mazatlán,"[23.2211,-106.42]"
8803,2024-05-27 02:02:01.000,2024-05-27 08:07:10.000,21909.000000,user101,United Arab Emirates,Dubai,"[25.23,55.28]"
8804,2024-06-28 01:36:51.000,2024-06-28 07:24:03.000,20832.000000,user289,Canada,Windsor,"[42.3333,-83.0333]"
8805,2024-03-01 23:15:26.000,2024-03-02 05:00:22.000,20696.000000,user443,Spain,Murcia,"[37.98,-1.13]"
8806,2024-03-01 18:04:02.000,2024-03-01 22:38:09.000,16447.000000,user204,Nigeria,Akure,"[7.2504,5.2]"
8807,2024-05-17 04:02:39.000,2024-05-17 09:48:09.000,20730.000000,user27,Kazakhstan,Almaty,"[43.325,76.915]"
8808,2024-05-28 15:35:20.000,2024-05-28 21:01:50.000,19590.000000,user180,"Korea, South",Yeosu,"[34.7368,127.7458]"
8809,2024-05-17 03:00:01.000,2024-05-17 06:19:07.000,11946.000000,user368,United States,Santa Rosa,"[38.4458,-122.7067]"
8810,2024-03-09 07:03:18.000,2024-03-09 11:51:17.000,17279.000000,user150,United States,Charlotte,"[35.2079,-80.8304]"
8811,2024-05-29 13:56:04.000,2024-05-29 21:27:49.000,27105.000000,user16,Russia,Tol’yatti,"[53.4804,49.53]"
8812,2024-03-05 08:44:08.000,2024-03-05 17:11:47.000,30459.000000,user443,Spain,Murcia,"[37.98,-1.13]"
8813,2024-05-10 09:14:17.000,2024-05-10 17:52:53.000,31116.000000,user145,United States,Allentown,"[40.5961,-75.4755]"
8814,2024-05-25 07:23:13.000,2024-05-25 10:03:53.000,9640.000000,user177,United States,Chattanooga,"[35.0657,-85.2487]"
8815,2024-06-25 15:00:02.000,2024-06-25 22:18:48.000,26326.000000,user312,Poland,Gdynia,"[54.5204,18.53]"
8816,2024-05-10 02:54:26.000,2024-05-10 10:54:26.000,28800.000000,user479,Russia,Orël,"[52.97,36.07]"
8817,2024-05-16 02:17:11.000,2024-05-16 03:19:53.000,3762.000000,user401,Germany,Berlin,"[52.5218,13.4015]"
8818,2024-05-03 00:55:04.000,2024-05-03 02:16:47.000,4903.000000,user61,Japan,Iwaki,"[37.0553,140.89]"
8819,2024-05-21 06:43:31.000,2024-05-21 08:55:39.000,7928.000000,user422,Indonesia,Pontianak,"[-0.03,109.32]"
8820,2024-06-25 18:39:43.000,2024-06-25 21:30:04.000,10221.000000,user88,United States,Colorado Springs,"[38.8674,-104.7606]"
8821,2024-05-16 03:29:55.000,2024-05-16 04:03:05.000,1990.000000,user431,United States,Hartford,"[41.7661,-72.6834]"
8822,2024-05-26 04:55:41.000,2024-05-26 06:01:51.000,3970.000000,user144,United States,McAllen,"[26.2273,-98.2471]"
8823,2024-05-26 20:11:28.000,2024-05-27 04:15:17.000,29029.000000,user310,Brazil,Vila Velha,"[-20.3676,-40.318]"
8824,2024-05-24 07:56:45.000,2024-05-24 11:40:03.000,13398.000000,user270,Russia,Magnitogorsk,"[53.4227,58.98]"
8825,2024-05-25 14:24:27.000,2024-05-25 20:55:50.000,23483.000000,user186,Indonesia,Pontianak,"[-0.03,109.32]"
8826,2024-05-28 19:10:23.000,2024-05-29 01:09:04.000,21521.000000,user146,United States,Birmingham,"[33.5277,-86.7987]"
8827,2024-06-30 15:25:27.000,2024-06-30 22:57:07.000,27100.000000,user188,Argentina,Buenos Aires,"[-34.6025,-58.3975]"
8828,2024-05-09 23:54:24.000,2024-05-10 08:20:43.000,30379.000000,user471,United States,Hartford,"[41.7661,-72.6834]"
8829,2024-06-25 20:33:27.000,2024-06-26 00:29:19.000,14152.000000,user375,Russia,Tver’,"[56.86,35.89]"
8830,2024-05-17 03:53:27.000,2024-05-17 04:19:40.000,1573.000000,user266,Tunisia,Sfax,"[34.75,10.72]"
8831,2024-06-27 02:59:06.000,2024-06-27 07:25:29.000,15983.000000,user174,Russia,Saratov,"[51.58,46.03]"
8832,2024-05-26 23:59:34.000,2024-05-27 05:47:25.000,20871.000000,user385,Mexico,Chihuahua,"[28.645,-106.085]"
8833,2024-05-18 02:35:20.000,2024-05-18 04:28:03.000,6763.000000,user228,United States,Lexington,"[38.0423,-84.4587]"
8834,2024-05-20 03:20:51.000,2024-05-20 09:24:02.000,21791.000000,user154,Indonesia,Ambon,"[-3.7167,128.2]"
8835,2024-05-28 16:38:06.000,2024-05-28 21:42:13.000,18247.000000,user488,France,Bordeaux,"[44.85,-0.595]"
8836,2024-05-17 07:10:56.000,2024-05-17 10:04:23.000,10407.000000,user475,United States,San Diego,"[32.8312,-117.1225]"
8837,2024-05-15 20:20:47.000,2024-05-15 21:08:49.000,2882.000000,user161,Mexico,Monterrey,"[25.67,-100.33]"
8838,2024-06-29 18:59:09.000,2024-06-29 22:51:00.000,13911.000000,user330,Vietnam,Quảng Hà,"[16.06,108.25]"
8839,2024-06-16 21:11:23.000,2024-06-17 00:19:29.000,11286.000000,user344,Mexico,Monterrey,"[25.67,-100.33]"
8840,2024-05-10 14:32:11.000,2024-05-10 15:18:48.000,2797.000000,user433,Venezuela,Los Teques,"[10.42,-67.02]"
8841,2024-03-02 23:59:24.000,2024-03-03 08:00:45.000,28881.000000,user204,Nigeria,Akure,"[7.2504,5.2]"
8842,2024-03-10 13:06:25.000,2024-03-10 16:58:46.000,13941.000000,user295,United States,Austin,"[30.3006,-97.7517]"
8843,2024-06-24 21:46:56.000,2024-06-24 21:52:57.000,361.000000,user318,Nigeria,Lagos,"[6.4433,3.3915]"
8844,2024-05-15 00:52:05.000,2024-05-15 08:55:01.000,28976.000000,user141,United States,Ann Arbor,"[42.2755,-83.7312]"
8845,2024-05-24 12:04:14.000,2024-05-24 20:19:53.000,29739.000000,user399,Russia,Yaroslavl’,"[57.62,39.87]"
8846,2024-05-20 20:59:45.000,2024-05-20 22:00:54.000,3669.000000,user109,Egypt,Giza,"[30.01,31.19]"
8847,2024-05-17 00:18:13.000,2024-05-17 00:32:40.000,867.000000,user111,Venezuela,San Cristóbal,"[7.77,-72.25]"
8848,2024-05-02 04:50:30.000,2024-05-02 09:52:34.000,18124.000000,user244,Russia,Orël,"[52.97,36.07]"
8849,2024-05-14 22:33:46.000,2024-05-15 03:56:03.000,19337.000000,user334,Russia,Izhevsk,"[56.85,53.23]"
8850,2024-03-03 21:42:38.000,2024-03-04 06:22:04.000,31166.000000,user345,Brazil,São José dos Pinhais,"[-25.57,-49.18]"
8851,2024-05-21 19:51:28.000,2024-05-22 00:54:50.000,18202.000000,user208,Brazil,Campinas,"[-22.9,-47.1]"
8852,2024-05-28 10:34:28.000,2024-05-28 13:56:32.000,12124.000000,user248,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
8853,2024-05-30 21:57:13.000,2024-05-30 22:39:44.000,2551.000000,user23,Azerbaijan,Gəncə,"[40.685,46.35]"
8854,2024-03-03 18:59:09.000,2024-03-03 19:24:36.000,1527.000000,user211,Nigeria,Akure,"[7.2504,5.2]"
8855,2024-05-23 10:26:45.000,2024-05-23 15:59:11.000,19946.000000,user247,Mexico,Reynosa,"[26.08,-98.3]"
8856,2024-05-14 02:00:09.000,2024-05-14 08:57:09.000,25020.000000,user133,Mexico,Chihuahua,"[28.645,-106.085]"
8857,2024-05-25 00:59:47.000,2024-05-25 04:05:01.000,11114.000000,user255,Australia,Canberra,"[-35.283,149.129]"
8858,2024-05-25 01:28:57.000,2024-05-25 08:22:00.000,24783.000000,user485,Australia,Perth,"[-31.955,115.84]"
8859,2024-05-27 11:11:05.000,2024-05-27 13:52:25.000,9680.000000,user477,Mexico,Heroica Matamoros,"[25.88,-97.5]"
8860,2024-06-27 23:18:49.000,2024-06-28 03:31:33.000,15164.000000,user300,United States,Albany,"[42.6664,-73.7987]"
8861,2024-05-28 03:04:14.000,2024-05-28 07:28:26.000,15852.000000,user359,Ukraine,Zaporizhzhya,"[47.8573,35.1768]"
8862,2024-05-13 18:54:23.000,2024-05-14 00:52:47.000,21504.000000,user252,Japan,Ōsaka,"[34.75,135.4601]"
8863,2024-03-01 17:46:21.000,2024-03-01 20:48:22.000,10921.000000,user103,Russia,Murmansk,"[68.97,33.1]"
8864,2024-03-03 23:23:10.000,2024-03-04 03:00:57.000,13067.000000,user481,Belarus,Homyel’,"[52.43,31]"
8865,2024-06-28 06:35:32.000,2024-06-28 07:41:02.000,3930.000000,user14,Japan,Kyōto,"[35.03,135.75]"
8866,2024-05-05 00:20:50.000,2024-05-05 07:03:17.000,24147.000000,user135,Indonesia,Surakarta,"[-7.565,110.825]"
8867,2024-05-15 03:36:29.000,2024-05-15 04:34:24.000,3475.000000,user138,United States,Flint,"[43.0235,-83.6922]"
8868,2024-05-18 11:23:22.000,2024-05-18 17:57:53.000,23671.000000,user334,Russia,Izhevsk,"[56.85,53.23]"
8869,2024-05-14 12:39:52.000,2024-05-14 20:29:26.000,28174.000000,user464,Canada,Québec,"[46.84,-71.2456]"
8870,2024-05-31 15:17:46.000,2024-05-31 23:34:37.000,29811.000000,user100,Argentina,Mendoza,"[-32.8833,-68.8166]"
8871,2024-03-02 02:06:34.000,2024-03-02 04:14:41.000,7687.000000,user432,"Korea, South",Yeosu,"[34.7368,127.7458]"
8872,2024-05-14 00:31:13.000,2024-05-14 09:32:03.000,32450.000000,user439,Spain,Barcelona,"[41.3833,2.1834]"
8873,2024-05-21 13:47:42.000,2024-05-21 21:33:02.000,27920.000000,user438,United States,Durham,"[35.9795,-78.9032]"
8874,2024-03-02 15:00:50.000,2024-03-02 18:15:01.000,11651.000000,user196,United States,Worcester,"[42.2705,-71.8079]"
8875,2024-05-05 10:42:48.000,2024-05-05 16:21:05.000,20297.000000,user41,Argentina,Mar del Plata,"[-38,-57.58]"
8876,2024-03-02 04:11:10.000,2024-03-02 06:03:40.000,6750.000000,user314,France,Marseille,"[43.29,5.375]"
8877,2024-05-26 22:08:45.000,2024-05-27 04:18:00.000,22155.000000,user31,United States,Palm Bay,"[27.955,-80.6628]"
8878,2024-03-05 10:59:22.000,2024-03-05 15:55:30.000,17768.000000,user44,Russia,Krasnoyarsk,"[56.014,92.866]"
8879,2024-03-04 08:45:59.000,2024-03-04 15:24:06.000,23887.000000,user365,Italy,Naples,"[40.84,14.245]"
8880,2024-03-10 13:48:49.000,2024-03-10 19:02:17.000,18808.000000,user294,Germany,Hamburg,"[53.55,10]"
8881,2024-03-02 06:19:12.000,2024-03-02 14:31:44.000,29552.000000,user369,Mexico,Mazatlán,"[23.2211,-106.42]"
8882,2024-05-29 11:17:54.000,2024-05-29 11:19:10.000,76.000000,user126,Nigeria,Akure,"[7.2504,5.2]"
8883,2024-05-08 01:38:16.000,2024-05-08 05:04:43.000,12387.000000,user236,Ukraine,Luhans’k,"[48.5698,39.3344]"
8884,2024-05-16 03:18:55.000,2024-05-16 06:55:01.000,12966.000000,user471,United States,Hartford,"[41.7661,-72.6834]"
8885,2024-05-06 11:06:02.000,2024-05-06 11:48:48.000,2566.000000,user226,United States,Wichita,"[37.6897,-97.3441]"
8886,2024-05-23 19:57:19.000,2024-05-23 21:39:02.000,6103.000000,user121,United Kingdom,Sheffield,"[53.3667,-1.5]"
8887,2024-03-01 21:00:28.000,2024-03-02 01:04:30.000,14642.000000,user308,France,Strasbourg,"[48.58,7.75]"
8888,2024-05-24 16:01:23.000,2024-05-24 16:03:10.000,107.000000,user284,Poland,Szczecin,"[53.4204,14.53]"
8889,2024-05-08 09:18:38.000,2024-05-08 09:29:03.000,625.000000,user220,Argentina,Santa Fe,"[-31.6239,-60.69]"
8890,2024-05-28 06:32:59.000,2024-05-28 09:06:36.000,9217.000000,user296,Turkey,Erzurum,"[39.9204,41.29]"
8891,2024-05-30 10:53:49.000,2024-05-30 10:59:13.000,324.000000,user180,"Korea, South",Yeosu,"[34.7368,127.7458]"
8892,2024-05-16 00:32:25.000,2024-05-16 04:07:42.000,12917.000000,user42,Poland,Poznań,"[52.4058,16.8999]"
8893,2024-05-02 01:31:20.000,2024-05-02 04:43:18.000,11518.000000,user188,Argentina,Buenos Aires,"[-34.6025,-58.3975]"
8894,2024-06-29 07:43:45.000,2024-06-29 08:26:36.000,2571.000000,user312,Poland,Gdynia,"[54.5204,18.53]"
8895,2024-05-18 03:46:40.000,2024-05-18 05:32:43.000,6363.000000,user111,Venezuela,San Cristóbal,"[7.77,-72.25]"
8896,2024-05-19 00:44:19.000,2024-05-19 06:11:17.000,19618.000000,user89,Germany,Hannover,"[52.367,9.7167]"
8897,2024-05-06 10:51:44.000,2024-05-06 19:19:37.000,30473.000000,user450,Indonesia,Makassar,"[-5.14,119.432]"
8898,2024-05-23 10:18:44.000,2024-05-23 10:26:28.000,464.000000,user368,United States,Santa Rosa,"[38.4458,-122.7067]"
8899,2024-03-05 08:30:01.000,2024-03-05 10:51:08.000,8467.000000,user115,United States,Port St. Lucie,"[27.2796,-80.3884]"
8900,2024-03-05 01:48:12.000,2024-03-05 06:52:32.000,18260.000000,user383,United States,Sacramento,"[38.5667,-121.4683]"
8901,2024-05-26 15:22:49.000,2024-05-26 23:52:38.000,30589.000000,user395,United States,Honolulu,"[21.3294,-157.846]"
8902,2024-05-11 21:17:16.000,2024-05-12 03:17:15.000,21599.000000,user499,France,Toulouse,"[43.62,1.4499]"
8903,2024-05-26 10:26:46.000,2024-05-26 18:52:47.000,30361.000000,user18,United States,Albuquerque,"[35.1053,-106.6464]"
8904,2024-05-26 15:52:12.000,2024-05-26 23:36:13.000,27841.000000,user420,United States,Cincinnati,"[39.1412,-84.506]"
8905,2024-03-06 21:30:58.000,2024-03-07 05:27:46.000,28608.000000,user136,Argentina,San Juan,"[-31.55,-68.52]"
8906,2024-05-30 16:37:11.000,2024-05-31 00:59:51.000,30160.000000,user359,Ukraine,Zaporizhzhya,"[47.8573,35.1768]"
8907,2024-03-01 02:05:32.000,2024-03-01 09:41:57.000,27385.000000,user70,United States,Aurora,"[39.7084,-104.7274]"
8908,2024-05-19 16:28:48.000,2024-05-20 00:36:42.000,29274.000000,user210,Poland,Szczecin,"[53.4204,14.53]"
8909,2024-03-07 07:09:05.000,2024-03-07 11:48:31.000,16766.000000,user23,Azerbaijan,Gəncə,"[40.685,46.35]"
8910,2024-05-10 04:51:36.000,2024-05-10 12:38:16.000,28000.000000,user135,Indonesia,Surakarta,"[-7.565,110.825]"
8911,2024-03-07 07:56:16.000,2024-03-07 16:31:03.000,30887.000000,user446,United States,Fayetteville,"[36.0713,-94.166]"
8912,2024-05-24 12:25:31.000,2024-05-24 17:52:01.000,19590.000000,user257,United Arab Emirates,Sharjah,"[25.3714,55.4065]"
8913,2024-05-24 20:44:55.000,2024-05-25 01:56:46.000,18711.000000,user261,United States,Cincinnati,"[39.1412,-84.506]"
8914,2024-05-22 12:50:26.000,2024-05-22 18:51:49.000,21683.000000,user464,Canada,Québec,"[46.84,-71.2456]"
8915,2024-05-31 15:30:54.000,2024-05-31 17:41:50.000,7856.000000,user6,Denmark,Copenhagen,"[55.6786,12.5635]"
8916,2024-03-04 08:21:16.000,2024-03-04 12:32:05.000,15049.000000,user204,Nigeria,Akure,"[7.2504,5.2]"
8917,2024-03-04 10:18:11.000,2024-03-04 18:41:10.000,30179.000000,user308,France,Strasbourg,"[48.58,7.75]"
8918,2024-05-20 19:24:37.000,2024-05-20 20:05:23.000,2446.000000,user219,Indonesia,Bukittinggi,"[-0.3031,100.3615]"
8919,2024-05-26 03:32:50.000,2024-05-26 06:16:34.000,9824.000000,user111,Venezuela,San Cristóbal,"[7.77,-72.25]"
8920,2024-05-17 04:56:32.000,2024-05-17 10:48:50.000,21138.000000,user430,Brazil,Franca,"[-20.53,-47.39]"
8921,2024-05-16 04:18:25.000,2024-05-16 08:13:20.000,14095.000000,user207,United Kingdom,Southend-on-Sea,"[51.55,0.72]"
8922,2024-06-16 01:20:54.000,2024-06-16 02:35:27.000,4473.000000,user240,Japan,Okayama,"[34.672,133.9171]"
8923,2024-03-06 01:52:08.000,2024-03-06 02:11:43.000,1175.000000,user432,"Korea, South",Yeosu,"[34.7368,127.7458]"
8924,2024-05-13 18:43:55.000,2024-05-14 01:23:49.000,23994.000000,user90,Japan,Kyōto,"[35.03,135.75]"
8925,2024-05-15 22:42:03.000,2024-05-15 23:13:40.000,1897.000000,user424,United States,New Orleans,"[30.0687,-89.9288]"
8926,2024-05-31 02:52:31.000,2024-05-31 11:06:21.000,29630.000000,user296,Turkey,Erzurum,"[39.9204,41.29]"
8927,2024-05-17 12:44:32.000,2024-05-17 14:10:03.000,5131.000000,user301,Canada,Ottawa,"[45.4167,-75.7]"
8928,2024-05-31 03:40:48.000,2024-05-31 12:25:21.000,31473.000000,user49,Indonesia,Semarang,"[-6.9666,110.42]"
8929,2024-05-19 04:26:36.000,2024-05-19 12:01:47.000,27311.000000,user266,Tunisia,Sfax,"[34.75,10.72]"
8930,2024-05-19 19:10:31.000,2024-05-20 01:47:23.000,23812.000000,user26,France,Paris,"[48.8667,2.3333]"
8931,2024-05-25 10:37:23.000,2024-05-25 10:42:44.000,321.000000,user321,Israel,Jerusalem,"[31.7784,35.2066]"
8932,2024-06-30 03:41:30.000,2024-06-30 09:49:46.000,22096.000000,user68,Argentina,San Miguel de Tucumán,"[-26.816,-65.2166]"
8933,2024-05-26 04:49:30.000,2024-05-26 10:37:12.000,20862.000000,user40,Brazil,Londrina,"[-23.3,-51.18]"
8934,2024-06-23 19:23:38.000,2024-06-23 21:24:21.000,7243.000000,user193,United Kingdom,Bournemouth,"[50.73,-1.9]"
8935,2024-05-26 17:23:21.000,2024-05-27 00:35:15.000,25914.000000,user81,Brazil,Salvador,"[-12.97,-38.48]"
8936,2024-06-23 23:57:00.000,2024-06-24 06:58:07.000,25267.000000,user282,United States,Springfield,"[42.1155,-72.5395]"
8937,2024-05-30 18:24:34.000,2024-05-30 21:15:56.000,10282.000000,user287,Japan,Iwaki,"[37.0553,140.89]"
8938,2024-05-23 07:40:43.000,2024-05-23 14:19:32.000,23929.000000,user1,United States,Portland,"[45.5371,-122.65]"
8939,2024-05-23 15:44:16.000,2024-05-23 17:04:21.000,4805.000000,user430,Brazil,Franca,"[-20.53,-47.39]"
8940,2024-05-27 10:23:43.000,2024-05-27 13:45:19.000,12096.000000,user144,United States,McAllen,"[26.2273,-98.2471]"
8941,2024-05-01 01:21:15.000,2024-05-01 03:20:54.000,7179.000000,user193,United Kingdom,Bournemouth,"[50.73,-1.9]"
8942,2024-05-20 00:18:37.000,2024-05-20 06:34:09.000,22532.000000,user207,United Kingdom,Southend-on-Sea,"[51.55,0.72]"
8943,2024-05-02 01:43:45.000,2024-05-02 03:29:28.000,6343.000000,user375,Russia,Tver’,"[56.86,35.89]"
8944,2024-05-29 21:24:42.000,2024-05-30 05:30:15.000,29133.000000,user420,United States,Cincinnati,"[39.1412,-84.506]"
8945,2024-05-14 12:23:34.000,2024-05-14 15:19:25.000,10551.000000,user417,United States,Mission Viejo,"[33.6095,-117.655]"
8946,2024-06-11 04:37:01.000,2024-06-11 08:45:56.000,14935.000000,user349,France,Toulon,"[43.1342,5.9188]"
8947,2024-03-02 07:42:53.000,2024-03-02 11:45:49.000,14576.000000,user18,United States,Albuquerque,"[35.1053,-106.6464]"
8948,2024-05-28 11:16:36.000,2024-05-28 19:55:49.000,31153.000000,user353,Nigeria,Jos,"[9.93,8.89]"
8949,2024-05-30 01:13:50.000,2024-05-30 07:04:03.000,21013.000000,user144,United States,McAllen,"[26.2273,-98.2471]"
8950,2024-06-16 11:57:42.000,2024-06-16 20:22:40.000,30298.000000,user374,Canada,Edmonton,"[53.55,-113.5]"
8951,2024-05-22 20:15:17.000,2024-05-22 23:31:28.000,11771.000000,user77,Ukraine,Mykolayiv,"[46.9677,31.9843]"
